id,actor,date,party,leaning,emi_w2vparliament
977105373395120128,actor_T29,2018-03-23,The Left Party,left,0.125282
977123775090216960,actor_T08,2018-03-23,SPD,middle,0.111302
977231605059194880,actor_T06,2018-03-23,The Left Party,left,0.58096
977477302106849281,actor_T26,2018-03-24,CDU/CSU,middle,0.893917
977909475704233984,actor_T12,2018-03-25,CDU/CSU,middle,-0.098673
978075224121008128,actor_T18,2018-03-26,AFD,right,-0.555405
979079448166322176,actor_T28,2018-03-28,FDP,middle,1.328236
979206528157745153,actor_T07,2018-03-29,CDU/CSU,middle,-0.180308
979416058946899968,actor_T15,2018-03-29,SPD,middle,0.622081
980086342012100608,actor_T08,2018-03-31,SPD,middle,-1.385146
980816745370963969,actor_T39,2018-04-02,SPD,middle,-0.547901
981148875993042944,actor_T09,2018-04-03,The Left Party,left,0.152655
981434190880280577,actor_T29,2018-04-04,The Left Party,left,-0.396508
981627225031233544,actor_T16,2018-04-04,The Left Party,left,-0.93881
981882051279446016,actor_T13,2018-04-05,CDU/CSU,middle,-0.188277
982141688318541825,actor_T23,2018-04-06,SPD,middle,0.616416
982368695619121152,actor_T09,2018-04-06,The Left Party,left,-0.311309
982689100447866880,actor_T35,2018-04-07,FDP,middle,-0.676242
983294921695203328,actor_T18,2018-04-09,AFD,right,0.088434
983425960908414977,actor_T24,2018-04-09,AFD,right,-0.590552
983473205426966528,actor_T08,2018-04-09,SPD,middle,-0.337105
983665333453107200,actor_T34,2018-04-10,The Left Party,left,0.901692
983672385793658881,actor_T33,2018-04-10,SPD,middle,0.042803
984037310026174464,actor_T06,2018-04-11,The Left Party,left,-0.156323
984701667110203392,actor_T09,2018-04-13,The Left Party,left,0.870169
984751939849211905,actor_T08,2018-04-13,SPD,middle,-0.211433
985011177536319488,actor_T29,2018-04-14,The Left Party,left,0.290597
985065642356289537,actor_T08,2018-04-14,SPD,middle,-0.097305
985431438630834176,actor_T12,2018-04-15,CDU/CSU,middle,-0.626666
985615416922865665,actor_T18,2018-04-15,AFD,right,-0.707679
985781771139723264,actor_T37,2018-04-16,AFD,right,-0.488597
985852406033473536,actor_T08,2018-04-16,SPD,middle,0.075843
986126462607613952,actor_T08,2018-04-17,SPD,middle,-0.023054
986219567902060544,actor_T08,2018-04-17,SPD,middle,0.042751
986507795997609984,actor_T08,2018-04-18,SPD,middle,-0.002405
986632827365134337,actor_T08,2018-04-18,SPD,middle,-0.120004
986954597846716421,actor_T08,2018-04-19,SPD,middle,-0.136933
987264475937067008,actor_T07,2018-04-20,CDU/CSU,middle,0.010742
987278613283262464,actor_T29,2018-04-20,The Left Party,left,0.473489
987323895446466560,actor_T08,2018-04-20,SPD,middle,0.326387
987366386463903744,actor_T18,2018-04-20,AFD,right,-0.280017
987727609529339904,actor_T27,2018-04-21,CDU/CSU,middle,0.343704
987983974696935424,actor_T08,2018-04-22,SPD,middle,-0.408455
988132519366287370,actor_T15,2018-04-22,SPD,middle,0.229779
988146455922855937,actor_T08,2018-04-22,SPD,middle,-0.967759
988459831286751232,actor_T13,2018-04-23,CDU/CSU,middle,0.206663
988461700679643137,actor_T08,2018-04-23,SPD,middle,0.590439
988719774602588162,actor_T08,2018-04-24,SPD,middle,0.76045
988721760328650754,actor_T23,2018-04-24,SPD,middle,-0.162922
988770481967894528,actor_T18,2018-04-24,AFD,right,-0.426583
989148873494093824,actor_T08,2018-04-25,SPD,middle,0.455256
989171690402967552,actor_T06,2018-04-25,The Left Party,left,-0.513547
989438960341540864,actor_T08,2018-04-26,SPD,middle,-0.609142
989465449829163008,actor_T34,2018-04-26,The Left Party,left,-0.346088
989486572402814977,actor_T35,2018-04-26,FDP,middle,-0.232579
989490796855427073,actor_T17,2018-04-26,SPD,middle,0.497012
989553809163804672,actor_T08,2018-04-26,SPD,middle,-0.104515
989564198198931457,actor_T33,2018-04-26,SPD,middle,0.674342
989594630294507521,actor_T28,2018-04-26,FDP,middle,-0.18101
989847404538187778,actor_T08,2018-04-27,SPD,middle,0.124143
990703398054920192,actor_T18,2018-04-29,AFD,right,-0.763162
990923585131773952,actor_T08,2018-04-30,SPD,middle,0.270387
991533194162987010,actor_T07,2018-05-02,CDU/CSU,middle,0.252115
991630545582022656,actor_T08,2018-05-02,SPD,middle,0.783606
991637227288563712,actor_T09,2018-05-02,The Left Party,left,-0.206998
992128400369340417,actor_T18,2018-05-03,AFD,right,0.465191
992289276128772097,actor_T08,2018-05-04,SPD,middle,-0.424371
992646017576263680,actor_T08,2018-05-05,SPD,middle,-0.219404
992714815511592960,actor_T29,2018-05-05,The Left Party,left,0.999631
992738197074477056,actor_T08,2018-05-05,SPD,middle,-1.314517
993491680870457344,actor_T36,2018-05-07,Alliance 90/The Greens,middle,1.025232
993534094616289285,actor_T08,2018-05-07,SPD,middle,0.621753
993787952823263232,actor_T18,2018-05-08,AFD,right,0.493775
993833574456549378,actor_T06,2018-05-08,The Left Party,left,-0.29165
993911456348495872,actor_T28,2018-05-08,FDP,middle,0.790248
994083322707021825,actor_T08,2018-05-09,SPD,middle,-0.781054
994170805700431873,actor_T08,2018-05-09,SPD,middle,-0.144247
994219474470531073,actor_T10,2018-05-09,SPD,middle,0.5232
994635397991993344,actor_T35,2018-05-10,FDP,middle,-0.543219
995293686316654593,actor_T40,2018-05-12,FDP,middle,0.349696
995404901655154689,actor_T23,2018-05-12,SPD,middle,-0.018114
995570039515500544,actor_T08,2018-05-13,SPD,middle,-0.076032
995610977159741440,actor_T08,2018-05-13,SPD,middle,-0.390127
995751055555166208,actor_T08,2018-05-13,SPD,middle,-1.91623
995909486534627328,actor_T08,2018-05-14,SPD,middle,-0.800239
995963118877528065,actor_T18,2018-05-14,AFD,right,-0.093834
996130112381865986,actor_T18,2018-05-14,AFD,right,0.766145
996237065162457088,actor_T13,2018-05-15,CDU/CSU,middle,0.605684
996368859648217088,actor_T33,2018-05-15,SPD,middle,0.595494
996408103519309826,actor_T12,2018-05-15,CDU/CSU,middle,-0.577329
996430164249726976,actor_T08,2018-05-15,SPD,middle,-0.784997
996430482731618304,actor_T08,2018-05-15,SPD,middle,0.253982
996799941342351361,actor_T08,2018-05-16,SPD,middle,0.169511
996805478519918593,actor_T15,2018-05-16,SPD,middle,-1.415084
996835527293898754,actor_T26,2018-05-16,CDU/CSU,middle,1.906546
996869056723636224,actor_T30,2018-05-16,FDP,middle,-0.857232
997060741311205377,actor_T28,2018-05-17,FDP,middle,-0.382713
997092888482902017,actor_T18,2018-05-17,AFD,right,-0.030828
997110290037792768,actor_T40,2018-05-17,FDP,middle,-1.832727
997136856973180930,actor_T27,2018-05-17,CDU/CSU,middle,-0.488187
997395340704796672,actor_T37,2018-05-18,AFD,right,-1.190321
997462764732977153,actor_T17,2018-05-18,SPD,middle,0.11333
998249681753919488,actor_T18,2018-05-20,AFD,right,0.525071
999258556334592000,actor_T09,2018-05-23,The Left Party,left,0.897193
999653131423272961,actor_T29,2018-05-24,The Left Party,left,0.51177
999659031504572416,actor_T35,2018-05-24,FDP,middle,0.645093
999664288997478401,actor_T06,2018-05-24,The Left Party,left,-0.0278
999924418108309504,actor_T18,2018-05-25,AFD,right,-0.923927
1000038555266273280,actor_T34,2018-05-25,The Left Party,left,0.41959
1000381309427093504,actor_T12,2018-05-26,CDU/CSU,middle,-0.594101
1000406373929283584,actor_T07,2018-05-26,CDU/CSU,middle,0.230033
1001102409446445057,actor_T39,2018-05-28,SPD,middle,0.089807
1001116426265120771,actor_T18,2018-05-28,AFD,right,-0.182093
1001493456609599488,actor_T32,2018-05-29,CDU/CSU,middle,-0.096748
1002038257436319744,actor_T33,2018-05-31,SPD,middle,0.373874
1002543986194702338,actor_T18,2018-06-01,AFD,right,-0.734964
1002555508241457153,actor_T09,2018-06-01,The Left Party,left,0.276508
1002833633613361153,actor_T08,2018-06-02,SPD,middle,-0.615893
1003031196190814208,actor_T08,2018-06-02,SPD,middle,-1.000856
1003236571213172736,actor_T23,2018-06-03,SPD,middle,1.490497
1003277343698440194,actor_T35,2018-06-03,FDP,middle,-0.139433
1003685360243806208,actor_T08,2018-06-04,SPD,middle,-0.554834
1003914194796859392,actor_T08,2018-06-05,SPD,middle,0.818064
1003973804291436544,actor_T08,2018-06-05,SPD,middle,0.488025
1003998243922079744,actor_T28,2018-06-05,FDP,middle,2.412964
1004289585013288960,actor_T06,2018-06-06,The Left Party,left,0.381303
1004314296497655808,actor_T40,2018-06-06,FDP,middle,0.208916
1004325854313373696,actor_T08,2018-06-06,SPD,middle,0.010608
1004347454836346880,actor_T18,2018-06-06,AFD,right,-0.882737
1004348543707082752,actor_T13,2018-06-06,CDU/CSU,middle,0.74331
1004665948232667136,actor_T29,2018-06-07,The Left Party,left,1.117242
1004839971642068994,actor_T12,2018-06-07,CDU/CSU,middle,-1.254622
1004957284567584768,actor_T08,2018-06-08,SPD,middle,-0.099139
1005229640754098181,actor_T18,2018-06-08,AFD,right,-0.613218
1005361514893729792,actor_T34,2018-06-09,The Left Party,left,0.299545
1005533119397720067,actor_T35,2018-06-09,FDP,middle,0.237942
1006036620926226433,actor_T08,2018-06-11,SPD,middle,-1.175236
1006212196785901568,actor_T18,2018-06-11,AFD,right,-0.935036
1006222362298277888,actor_T18,2018-06-11,AFD,right,-0.08664
1006235256427634689,actor_T17,2018-06-11,SPD,middle,-0.415292
1006857372890009602,actor_T07,2018-06-13,CDU/CSU,middle,0.008912
1006894691487346689,actor_T23,2018-06-13,SPD,middle,-0.857099
1007201641798426625,actor_T08,2018-06-14,SPD,middle,-1.811855
1007219231925198848,actor_T40,2018-06-14,FDP,middle,-0.025282
1007221971426344960,actor_T28,2018-06-14,FDP,middle,0.298928
1007303447174172677,actor_T18,2018-06-14,AFD,right,-0.177973
1007628220685045760,actor_T08,2018-06-15,SPD,middle,-0.298247
1007698954866298880,actor_T17,2018-06-15,SPD,middle,0.4064
1007922098877104129,actor_T27,2018-06-16,CDU/CSU,middle,-0.278857
1007934514331639808,actor_T35,2018-06-16,FDP,middle,-1.839412
1007981058237915136,actor_T33,2018-06-16,SPD,middle,0.434455
1008633852569538560,actor_T08,2018-06-18,SPD,middle,-0.856447
1008677119403143168,actor_T37,2018-06-18,AFD,right,-0.338078
1008810925288312840,actor_T08,2018-06-18,SPD,middle,-0.71614
1008943339960496128,actor_T15,2018-06-19,SPD,middle,-0.545452
1009009240542011395,actor_T12,2018-06-19,CDU/CSU,middle,0.055099
1009400855383150593,actor_T18,2018-06-20,AFD,right,-0.199173
1009419126580940800,actor_T34,2018-06-20,The Left Party,left,0.680117
1009435388421836800,actor_T08,2018-06-20,SPD,middle,0.002669
1009466737539108864,actor_T29,2018-06-20,The Left Party,left,-1.123858
